,property_price
68459,74000.0
209077,106000.0
173769,180000.0
97130,220000.0
162221,299000.0
94250,245000.0
321213,170000.0
373831,775000.0
240861,129775.0
32108,71500.0
431306,129000.0
290864,86900.0
307204,143900.0
157893,155000.0
9956,114800.0
397223,115000.0
412195,105000.0
203846,368000.0
123756,70000.0
53506,106000.0
92180,155000.0
24303,274000.0
405136,57800.0
381302,97000.0
403396,250000.0
427536,120000.0
79367,490000.0
71335,175000.0
347761,96000.0
440942,92000.0
64698,200000.0
428594,158000.0
93735,170000.0
327447,319000.0
183619,115000.0
82562,170000.0
84979,390000.0
317956,120000.0
367456,144000.0
260181,156796.0
184269,179000.0
446474,120000.0
33237,130000.0
33563,305000.0
241343,79000.0
414114,128000.0
85409,149000.0
292651,180000.0
272459,73000.0
196596,63000.0
297828,99000.0
67375,180000.0
272121,1350000.0
100036,77000.0
173162,280000.0
371815,170000.0
28875,145000.0
289353,130000.0
332190,10000000.0
414589,85000.0
68267,267800.0
377976,189000.0
95085,95000.0
290512,79000.0
308117,134500.0
403345,179400.0
203022,97000.0
326221,190000.0
306876,139731.0
212424,94600.0
11086,99000.0
11087,243000.0
368592,159000.0
456156,175000.0
257947,195000.0
329830,75000.0
341388,158000.0
400139,69649.0
171273,325000.0
231420,119000.0
326206,176726.0
231188,63000.0
197113,92000.0
363439,195000.0
400190,263000.0
320514,650000.0
349371,105000.0
97140,164900.0
436233,130000.0
23125,138000.0
375883,110000.0
52399,100000.0
204325,145000.0
77390,112000.0
301480,2100000.0
401318,2790000.0
3956,215000.0
335875,169000.0
186097,72000.0
232891,275000.0
318081,75000.0
114664,145000.0
352918,95000.0
186127,110000.0
54008,85000.0
323040,172000.0
222416,83500.0
271986,75000.0
108723,77000.0
185271,340000.0
183828,425000.0
452633,65000.0
455393,72000.0
7629,76000.0
311278,59000.0
68450,88000.0
97787,390000.0
14183,476000.0
148051,89900.0
130211,105000.0
120761,335014.0
219585,135000.0
227124,75000.0
439601,86500.0
333929,229500.0
2610,150000.0
379635,239000.0
399834,75000.0
94264,124500.0
95760,299000.0
41979,318500.0
393541,295000.0
409276,460000.0
183277,189000.0
350961,140000.0
177863,300000.0
16086,299000.0
230973,90000.0
115121,110000.0
39844,49000.0
45213,270000.0
277508,85000.0
408640,147000.0
206563,165000.0
430810,266500.0
399815,130000.0
173768,158000.0
147775,79000.0
366561,115000.0
403456,90000.0
449874,749000.0
183383,84900.0
242625,89000.0
238223,260000.0
453116,315000.0
262842,195000.0
163934,77900.0
79682,280000.0
173820,79000.0
442759,350000.0
457720,80000.0
174302,195000.0
241650,245000.0
273584,340000.0
388822,102000.0
437874,399000.0
333146,94900.0
410047,160000.0
434495,160000.0
24318,96800.0
306618,130000.0
19948,69000.0
295085,79000.0
295951,750000.0
163887,72000.0
431315,119000.0
398792,160000.0
428969,195000.0
120904,390000.0
176688,110000.0
369229,221027.0
418352,129000.0
359613,259000.0
313169,138600.0
329586,250000.0
91961,110000.0
59963,179000.0
399664,95000.0
98091,255000.0
125310,110000.0
152195,50000.0
319378,95000.0
269347,2250000.0
392926,126000.0
201969,80000.0
337747,370000.0
279587,453314.0
93484,275000.0
258317,1800000.0
61809,54000.0
367820,169000.0
377686,115000.0
140744,139000.0
412103,125000.0
280344,125000.0
373926,1250000.0
452992,90000.0
89491,650000.0
20794,1750000.0
288739,100000.0
442720,63900.0
187522,260000.0
141104,170000.0
397570,215000.0
366687,1300000.0
155537,119000.0
449852,108000.0
287942,140000.0
137017,110000.0
301139,135000.0
9862,89000.0
275074,120000.0
7498,200000.0
189635,69000.0
124651,305000.0
335426,305000.0
157227,120000.0
334322,275000.0
409019,150000.0
37274,127000.0
131545,369900.0
327956,285000.0
438544,135000.0
344018,1350000.0
299080,205000.0
15371,123950.0
7341,149000.0
16731,110000.0
81890,317000.0
168067,130000.0
104420,155000.0
262880,99000.0
152483,78000.0
12470,540000.0
59148,158000.0
147425,240000.0
456233,59000.0
350776,74000.0
366122,535000.0
220609,130000.0
212957,204000.0
250574,295000.0
74449,1070000.0
436458,155000.0
222115,103000.0
377950,250000.0
440471,33350.0
97674,99800.0
83832,235000.0
267921,149900.0
96173,125000.0
287090,118000.0
36739,630000.0
173884,550000.0
423147,390000.0
253048,105000.0
373114,179900.0
412122,80000.0
128777,220000.0
51061,95000.0
24841,89900.0
212786,170000.0
391114,549000.0
329944,160000.0
304951,237900.0
9638,109000.0
51859,570000.0
98005,165000.0
15815,127000.0
256353,240000.0
167286,149000.0
316873,47000.0
400539,105000.0
171185,165000.0
44473,120000.0
216730,69500.0
290958,78000.0
289691,280000.0
266138,199000.0
155865,79000.0
439892,289000.0
271259,239000.0
251760,123500.0
151012,189000.0
443984,90000.0
45026,119000.0
450422,170000.0
388409,159500.0
159717,238000.0
96778,178000.0
254706,108000.0
435895,217000.0
146098,239000.0
184119,126384.0
244750,218000.0
289413,370000.0
371149,120000.0
324539,150000.0
5042,79500.0
244032,214900.0
178270,160000.0
114820,225000.0
131333,270000.0
227913,190000.0
397071,79000.0
160135,449500.0
163810,140000.0
345117,115000.0
226844,840000.0
52576,280000.0
93049,85000.0
270610,174000.0
38389,103627.0
440650,230000.0
452151,149000.0
92424,195000.0
189968,76000.0
356557,107000.0
103810,123900.0
10166,116500.0
213944,76500.0
99593,120000.0
351371,245000.0
430833,135000.0
186203,169000.0
310570,45000.0
86167,280000.0
113594,700000.0
238254,75000.0
360025,2700000.0
438630,135227.0
372555,67000.0
440580,109000.0
426133,120000.0
447242,125000.0
399147,86500.0
358314,145000.0
345156,880000.0
331768,139000.0
16213,239000.0
369267,670000.0
247036,599000.0
341834,93000.0
311232,140000.0
275467,140000.0
37236,100000.0
293088,348999.0
182850,160000.0
312323,160000.0
270467,165000.0
437718,185000.0
285999,74000.0
272023,85000.0
248388,93000.0
378419,119000.0
195323,290000.0
40925,230000.0
318766,80000.0
299819,470000.0
251692,280000.0
370013,106880.0
898,82000.0
301740,119900.0
403452,66500.0
275690,109000.0
226210,84500.0
170444,68000.0
258458,128000.0
201966,44000.0
82054,1750000.0
343506,490000.0
442059,146000.0
40100,152000.0
303090,119900.0
34816,98950.0
65659,83000.0
304428,200000.0
300958,235000.0
249274,155000.0
120942,229000.0
371102,145000.0
281814,150000.0
308962,210000.0
375876,120000.0
294158,239000.0
70863,79000.0
24359,165000.0
384429,140000.0
208274,210000.0
178524,109000.0
53992,195000.0
428073,375000.0
7698,175000.0
428624,197000.0
62238,72000.0
325889,73000.0
165560,107000.0
255279,450000.0
431299,104000.0
174351,460000.0
337326,99999.0
143279,150000.0
372660,143900.0
47075,350000.0
423462,160000.0
152908,480000.0
412127,77000.0
274414,76000.0
160559,248000.0
157139,139500.0
229577,370000.0
342414,450000.0
9991,180000.0
23463,199000.0
454675,105000.0
399906,152000.0
98326,135000.0
397577,109000.0
273750,310000.0
119539,3100000.0
224370,148500.0
432014,309000.0
352734,129500.0
447655,120000.0
338404,480000.0
66740,117000.0
239955,1450000.0
256988,850000.0
366222,379900.0
171199,445000.0
92048,580000.0
89206,415000.0
181557,60000.0
375930,119000.0
220778,104000.0
375300,125000.0
250951,117200.0
446435,115000.0
223898,3300000.0
96840,89990.0
335053,139000.0
2650,67500.0
415554,145000.0
90035,160000.0
398181,89900.0
256829,990000.0
424808,80000.0
295146,50000.0
143285,135000.0
256834,349000.0
123245,79900.0
174605,120000.0
27779,143300.0
28196,75000.0
392921,1100000.0
42607,215000.0
308086,69900.0
176932,248000.0
423416,157750.0
437860,180000.0
293239,650000.0
377432,490000.0
385896,155000.0
404531,76000.0
78904,52000.0
291604,145118.0
7386,750000.0
431155,92417.0
36523,168000.0
333733,180000.0
221211,118000.0
436386,64000.0
98279,149900.0
266603,229000.0
295617,542000.0
426974,75000.0
77716,74900.0
242623,76990.0
361410,110000.0
231553,199900.0
143376,475000.0
282804,188000.0
65629,68000.0
443916,115000.0
27809,86000.0
42868,155000.0
360438,450000.0
375952,88000.0
399411,178000.0
431986,149000.0
39314,199000.0
178910,690000.0
82080,130000.0
332508,85000.0
371605,210000.0
46945,310000.0
23462,130000.0
108846,83700.0
15001,200000.0
225607,110000.0
246562,125000.0
232838,468609.0
409475,125000.0
3611,145713.0
175870,220000.0
383007,65500.0
379498,170000.0
349997,255000.0
214523,170000.0
13116,158000.0
303945,168000.0
53385,200000.0
280596,81000.0
66488,260000.0
368474,154000.0
383018,228000.0
68786,1290000.0
300357,58000.0
196541,62000.0
83972,112000.0
350814,80000.0
120619,198000.0
260350,165460.0
62186,105000.0
186204,90000.0
125145,99900.0
17091,122500.0
171349,169000.0
375678,109900.0
372642,83000.0
424099,49900.0
168418,99999.0
120639,79900.0
430689,78000.0
378003,65000.0
40891,99000.0
63957,125000.0
35776,230000.0
274811,130000.0
340066,230000.0
158386,420000.0
443899,110000.0
74708,122825.0
215625,105000.0
274419,72000.0
278729,620000.0
76142,295000.0
56368,134900.0
300006,145000.0
256397,154000.0
100469,347000.0
176410,129500.0
125959,319000.0
136227,169900.0
213029,89000.0
277548,160000.0
235107,342900.0
440633,220000.0
238052,125000.0
229189,215000.0
399619,69000.0
42640,175000.0
114766,285000.0
433655,168000.0
449670,142000.0
241195,200000.0
272814,94000.0
362560,125000.0
9708,530000.0
330840,470000.0
362125,290000.0
9505,74900.0
85285,155000.0
22817,189000.0
441901,169000.0
94192,380000.0
423745,95000.0
236191,170000.0
92904,119000.0
319747,680000.0
12087,155000.0
246560,220000.0
282232,79000.0
368506,69000.0
120827,122000.0
436224,339000.0
361788,260000.0
131826,270000.0
442012,70000.0
265087,150000.0
246454,82000.0
136150,260000.0
366246,350000.0
44054,133000.0
45270,89000.0
165257,600000.0
59130,130000.0
297161,179000.0
222101,95000.0
398894,99990.0
441004,110000.0
345972,830000.0
348001,120000.0
280878,580000.0
401290,81000.0
41088,95000.0
441001,85000.0
277739,185000.0
373834,80809.0
425916,66000.0
126086,272300.0
66837,420000.0
447438,85000.0
302886,260000.0
141138,190000.0
345295,370000.0
349357,330000.0
404403,260000.0
141114,190000.0
427178,339000.0
284372,103520.0
163940,230000.0
85770,95000.0
12122,125000.0
279186,112000.0
337274,116585.0
306795,89000.0
398693,79000.0
326729,230000.0
89135,115000.0
449819,615000.0
272550,285000.0
413802,290000.0
241313,330000.0
382267,309999.0
182307,74000.0
160184,125000.0
430565,49900.0
154428,189000.0
164363,230000.0
199753,330000.0
295233,65000.0
168098,440000.0
137143,83925.0
399636,184500.0
277745,79000.0
213987,55000.0
451353,586000.0
385426,160000.0
416271,175000.0
72703,135000.0
352846,175000.0
409692,53900.0
317954,215000.0
93085,110000.0
445111,85000.0
71018,280000.0
259641,230000.0
346400,139000.0
451171,129060.0
339417,340000.0
398721,89900.0
340407,290000.0
349343,119800.0
165672,189000.0
11409,275000.0
82223,1200000.0
323216,77500.0
41971,130000.0
4781,133000.0
237177,199000.0
22737,125000.0
269676,78000.0
240329,149500.0
18295,160000.0
418817,87000.0
126022,310000.0
381762,88000.0
397376,235000.0
243111,395000.0
220777,75000.0
11051,243000.0
210182,470000.0
58608,209000.0
379758,760000.0
199476,75000.0
5046,114870.0
92401,295000.0
134147,212000.0
299895,170000.0
37609,129000.0
292649,180000.0
281845,75000.0
31295,140000.0
295747,60000.0
85378,659900.0
268645,210000.0
356857,105000.0
60125,149000.0
445408,100000.0
342175,89000.0
6352,222750.0
233790,90000.0
259291,224000.0
185183,176000.0
242637,99000.0
204052,220000.0
59348,185000.0
370178,250000.0
440708,1600000.0
142930,519000.0
360442,99900.0
66394,189900.0
201828,180000.0
147397,175000.0
238107,265000.0
164979,64000.0
52243,149000.0
296071,160000.0
350588,270000.0
77383,100000.0
63943,375000.0
58739,189900.0
231242,68000.0
233204,114500.0
260860,411904.0
337108,121000.0
258229,95000.0
327464,690000.0
121981,205000.0
73526,590000.0
217294,85000.0
449774,145900.0
285282,170000.0
251740,259000.0
375170,39400.0
436674,113900.0
163924,85800.0
358947,68000.0
365063,105000.0
114939,570000.0
283153,114000.0
38390,60137.0
453277,393000.0
238247,169000.0
62258,170000.0
257194,398000.0
356768,195000.0
373916,235000.0
334858,280000.0
3943,98000.0
383242,130000.0
430139,95000.0
202745,240000.0
135257,400000.0
128974,215000.0
422154,89000.0
157362,160000.0
252431,75000.0
115093,150000.0
454764,45000.0
33506,475000.0
231068,66000.0
160979,205000.0
456214,179900.0
142327,146000.0
296905,320000.0
366676,398000.0
282831,197000.0
187152,78000.0
358770,104000.0
446069,198000.0
252582,84500.0
358593,1100000.0
285810,450000.0
388581,108000.0
4109,180000.0
408341,145000.0
264870,280000.0
129103,89000.0
407220,143000.0
108687,65000.0
361855,212000.0
96608,74900.0
131369,105000.0
115700,90000.0
90517,580000.0
4942,1150000.0
375385,189900.0
78000,110000.0
210922,900000.0
46389,248000.0
366690,305000.0
275975,148000.0
74340,141000.0
449779,157000.0
157118,295000.0
65578,69000.0
16924,220000.0
399860,260000.0
47310,285000.0
379413,69000.0
279427,80000.0
82462,1800000.0
238547,115000.0
408249,78000.0
449801,175000.0
203723,76000.0
411656,155000.0
350786,95000.0
398580,150450.0
96613,123000.0
435916,145000.0
180071,145000.0
25819,580000.0
148534,8000000.0
295321,220000.0
414015,95000.0
381400,315000.0
114068,120000.0
347262,259000.0
303272,99000.0
457981,159000.0
61048,35000.0
217314,107000.0
275593,250000.0
195608,300000.0
431176,55000.0
238630,77000.0
253161,109000.0
243947,110000.0
67957,106000.0
38533,110000.0
35366,490000.0
229289,210000.0
441995,69500.0
57735,200000.0
190802,230000.0
182737,73272.0
33452,185000.0
55000,115000.0
41545,200000.0
36457,310000.0
275047,449500.0
202992,105000.0
310308,107000.0
101175,117000.0
323035,115000.0
84975,99000.0
238342,105000.0
130180,126200.0
441223,69000.0
28822,379000.0
409254,160000.0
293603,98000.0
310522,145000.0
170321,52000.0
228210,325000.0
390202,119900.0
452312,1100000.0
60706,123000.0
433844,105000.0
349395,82000.0
237002,170000.0
186767,149000.0
270651,205000.0
25778,122965.0
138111,149000.0
150779,210000.0
310551,155000.0
31337,73000.0
227223,430000.0
82770,275000.0
189930,180000.0
408597,110000.0
129133,98500.0
87918,87000.0
325958,220000.0
162000,157000.0
410380,150000.0
115619,220000.0
275575,95000.0
192152,80000.0
83765,49000.0
250572,180000.0
451266,105000.0
149114,435000.0
163050,108000.0
165034,110000.0
317537,59900.0
428450,95000.0
150473,90000.0
56222,170000.0
5763,490000.0
212349,84000.0
359985,85000.0
307773,110000.0
233195,114500.0
169813,122500.0
165376,138000.0
93156,88000.0
378240,192468.0
251284,89000.0
64025,130000.0
152430,155000.0
365330,585000.0
211356,85000.0
230639,130000.0
137031,130363.0
397512,280000.0
390151,295000.0
452602,158000.0
27538,60000.0
37515,126000.0
197346,475000.0
439730,250000.0
449679,210000.0
365080,157000.0
372130,250000.0
127855,104000.0
436314,132000.0
454757,70000.0
250640,255000.0
133251,290000.0
67958,167800.0
41795,67000.0
102820,318600.0
66870,59800.0
32777,242000.0
449848,58850.0
345987,135000.0
122828,260000.0
172644,210000.0
201011,60000.0
456157,187000.0
316625,169900.0
131788,167000.0
370253,225000.0
256725,165000.0
360238,84000.0
211432,69000.0
311690,380000.0
357164,179500.0
361520,72000.0
74537,96000.0
388565,695000.0
72288,110000.0
79197,74900.0
277455,100000.0
137167,155809.0
120828,97000.0
447886,210000.0
300555,85000.0
163074,255000.0
281194,68000.0
296062,65000.0
187747,80000.0
439593,74500.0
452819,498000.0
85720,260000.0
316259,280000.0
252035,298000.0
75909,169000.0
77568,82000.0
210318,115000.0
355706,95000.0
203122,140000.0
93336,125000.0
214060,55000.0
358837,250000.0
310722,80000.0
251576,210000.0
434293,145000.0
89614,170000.0
239876,112618.0
208264,240000.0
231076,81000.0
252522,105000.0
352424,495000.0
196221,118910.0
204063,700000.0
30344,120000.0
83741,199000.0
165322,125000.0
52572,59000.0
115002,99000.0
434063,89000.0
391441,144000.0
318082,545000.0
260878,360000.0
140906,450000.0
236556,550000.0
48715,215000.0
387255,255000.0
207633,170000.0
335055,295000.0
285904,64000.0
201700,720000.0
322922,115000.0
182003,330000.0
73424,410000.0
227886,194000.0
261376,108000.0
341800,155000.0
457804,212000.0
368993,102510.0
367017,160000.0
268808,2000000.0
320445,320000.0
209790,97000.0
310135,400000.0
14558,159600.0
104381,99500.0
143235,164900.0
300632,98000.0
447510,270000.0
379886,189000.0
304060,145000.0
196552,95000.0
450194,100000.0
401579,142000.0
25679,79200.0
101098,69000.0
100150,185000.0
383386,235000.0
241465,103500.0
48917,380000.0
80488,140000.0
424806,182000.0
139540,245000.0
46770,219000.0
167142,185000.0
65575,43530.0
126651,80000.0
260175,146000.0
141846,56000.0
34463,475000.0
264541,150900.0
93133,79000.0
123433,228000.0
425918,220000.0
244663,139000.0
220159,129000.0
2648,180000.0
112311,850000.0
115183,180000.0
333737,159000.0
106405,159000.0
137835,350000.0
142224,185000.0
180622,240000.0
296791,585000.0
402035,160000.0
188944,1850000.0
215640,52000.0
345917,85000.0
306366,480000.0
214329,152000.0
202777,105000.0
36289,100000.0
312240,168500.0
81799,799000.0
354705,145000.0
442082,105000.0
123474,135000.0
214624,85000.0
287725,220000.0
40788,132000.0
14542,71400.0
252852,291900.0
48157,78000.0
65485,69000.0
182855,450000.0
311728,82600.0
334222,85500.0
436538,74831.0
344509,510000.0
456285,229900.0
252591,75000.0
411165,619000.0
125717,150000.0
197711,195000.0
98161,99900.0
223775,77900.0
318878,210000.0
33527,1540000.0
242128,169900.0
2806,140000.0
320405,159900.0
315396,850000.0
3747,59000.0
42076,75000.0
321083,87000.0
30510,92000.0
94255,220000.0
331525,190000.0
186269,300000.0
338187,125000.0
115251,145000.0
420694,695000.0
139523,147000.0
446,190000.0
284477,410000.0
107762,125000.0
170972,220000.0
179670,129900.0
249798,189000.0
457746,94000.0
452717,165640.0
104074,520000.0
170296,489000.0
228190,389000.0
269750,71000.0
12476,185000.0
39831,39900.0
252719,469000.0
414896,94000.0
333703,220000.0
184943,198000.0
70658,680000.0
281196,125000.0
52569,140000.0
212483,53000.0
233525,75000.0
397246,66000.0
415261,140000.0
46470,1100000.0
204252,99000.0
296789,98000.0
432094,99000.0
227785,65000.0
315261,67000.0
295236,119000.0
142389,101600.0
355577,1080000.0
399143,165000.0
280338,230000.0
387351,395302.0
96983,158000.0
85103,435000.0
445541,290000.0
236972,90000.0
69590,210000.0
160013,1250000.0
279256,150000.0
326361,128000.0
93503,274000.0
438541,66200.0
4845,1800000.0
30029,88000.0
312716,175000.0
